
Freq.	Trans.
2031	-.91192
2032.9	-.91073
2034.9	-.90963
2036.8	-.90908
2038.7	-.90912
2040.6	-.90822
2042.6	-.90659
2044.5	-.90561
2046.4	-.9049
2048.4	-.90387
2050.3	-.90266
2052.2	-.90121
2054.1	-.89966
2056.1	-.89816
2058	-.89643
2059.9	-.8938
2061.9	-.89033
2063.8	-.8876
2065.7	-.88662
2067.6	-.88568
2069.6	-.88303
2071.5	-.87965
2073.4	-.87663
2075.4	-.87296
2077.3	-.86831
2079.2	-.86394
2081.1	-.86038
2083.1	-.85718
2085	-.85366
2086.9	-.8494
2088.9	-.84466
2090.8	-.84027
2092.7	-.83648
2094.6	-.83241
2096.6	-.82778
2098.5	-.82354
2100.4	-.81976
2102.4	-.81588
2104.3	-.81195
2106.2	-.80789
2108.1	-.80358
2110.1	-.79926
2112	-.79525
2113.9	-.79151
2115.9	-.78787
2117.8	-.78415
2119.7	-.78025
2121.6	-.77625
2123.6	-.77204
2125.5	-.76768
2127.4	-.76357
2129.4	-.75939
2131.3	-.75494
2133.2	-.75079
2135.2	-.74715
2137.1	-.74349
2139	-.73962
2140.9	-.73582
2142.9	-.73208
2144.8	-.72853
2146.7	-.72522
2148.7	-.72164
2150.6	-.71765
2152.5	-.71352
2154.4	-.70953
2156.4	-.70597
2158.3	-.70258
2160.2	-.69909
2162.2	-.69581
2164.1	-.69263
2166	-.68897
2167.9	-.68489
2169.9	-.6811
2171.8	-.67787
2173.7	-.67472
2175.7	-.67159
2177.6	-.66872
2179.5	-.66596
2181.4	-.66315
2183.4	-.66027
2185.3	-.6573
2187.2	-.65425
2189.2	-.65134
2191.1	-.64892
2193	-.64701
2194.9	-.64534
2196.9	-.64364
2198.8	-.64162
2200.7	-.63926
2202.7	-.63704
2204.6	-.63532
2206.5	-.63402
2208.4	-.63306
2210.4	-.63208
2212.3	-.63069
2214.2	-.62939
2216.2	-.62854
2218.1	-.62784
2220	-.62699
2221.9	-.62605
2223.9	-.62505
2225.8	-.62421
2227.7	-.62407
2229.7	-.62431
2231.6	-.62408
2233.5	-.62353
2235.4	-.62316
2237.4	-.62296
2239.3	-.62289
2241.2	-.62308
2243.2	-.62336
2245.1	-.62354
2247	-.6238
2249	-.62406
2250.9	-.62403
2252.8	-.62393
2254.7	-.62437
2256.7	-.62543
2258.6	-.626
2260.5	-.62569
2262.5	-.62545
2264.4	-.62607
2266.3	-.62719
2268.2	-.62769
2270.2	-.62745
2272.1	-.62748
2274	-.62807
2276	-.62868
2277.9	-.6291
2279.8	-.62959
2281.7	-.63038
2283.7	-.63132
2285.6	-.63215
2287.5	-.63251
2289.5	-.63247
2291.4	-.6325
2293.3	-.63291
2295.2	-.63373
2297.2	-.63444
2299.1	-.63469
2301	-.63478
2303	-.63489
2304.9	-.63533
2306.8	-.63616
2308.7	-.63675
2310.7	-.63685
2312.6	-.63688
2314.5	-.63736
2316.5	-.63829
2318.4	-.63907
2320.3	-.63949
2322.2	-.63991
2324.2	-.64046
2326.1	-.64085
2328	-.64088
2330	-.64103
2331.9	-.64165
2333.8	-.64175
2335.7	-.64012
2337.7	-.63569
2339.6	-.6285
2341.5	-.62281
2343.5	-.62399
2345.4	-.63136
2347.3	-.63865
2349.2	-.64254
2351.2	-.64435
2353.1	-.64587
2355	-.64731
2357	-.64806
2358.9	-.64834
2360.8	-.64859
2362.8	-.64912
2364.7	-.6502
2366.6	-.6515
2368.5	-.6527
2370.5	-.65381
