# Data taken from the Leiden Laboratory Ice Database
# Paper: Öberg et al, DOI: 10.1051/0004-6361:20065881

# Pure H2O (10000 L) - 15 K
# https://icedb.strw.leidenuniv.nl/data/13

Freq. Trans.
948.975 0.00710211
949.940 0.00639889
950.904 0.00578613
951.868 0.00547569
952.833 0.00517003
953.797 0.00486899
954.762 0.00503755
955.726 0.00524087
956.690 0.00479762
957.655 0.00439573
958.619 0.00413858
959.584 0.00381639
960.548 0.00359249
961.513 0.00375931
962.477 0.00391123
963.441 0.00350024
964.406 0.00296559
965.370 0.00265967
966.335 0.00240296
967.299 0.00233505
968.263 0.00225053
969.228 0.00198837
970.192 0.00185750
971.157 0.00175990
972.121 0.00140236
973.085 0.000975357
974.050 0.000893228
975.014 0.00107368
975.979 0.000562978
976.943 -1.63123e-05
977.907 0.000164369
978.872 0.000358766
979.836 0.000360014
980.801 0.000140628
981.765 8.89027e-05
982.729 0.000290931
983.694 4.67825e-05
984.658 -0.000313282
985.623 -0.000446609
986.587 -0.000615608
987.551 -0.000554416
988.516 -0.000743387
989.480 -7.11802e-05
990.445 0.000503315
991.409 -0.000756636
992.373 -0.00123085
993.338 -0.00114566
994.302 -0.00108797
995.267 -0.00107192
996.231 -0.000982856
997.195 -0.000941301
998.160 -0.00145281
999.124 -0.00148282
1000.09 -0.00146945
1001.05 -0.00161722
1002.02 -0.00159469
1002.98 -0.00176255
1003.95 -0.00154358
1004.91 -0.00121401
1005.88 -0.00145555
1006.84 -0.00159677
1007.80 -0.00179208
1008.77 -0.00197197
1009.73 -0.00203592
1010.70 -0.00248341
1011.66 -0.00205115
1012.63 -0.00142311
1013.59 -0.00161578
1014.55 -0.00169290
1015.52 -0.00181686
1016.48 -0.00209226
1017.45 -0.00200324
1018.41 -0.00185399
1019.38 -0.00214158
1020.34 -0.00210604
1021.31 -0.00188271
1022.27 -0.00201164
1023.23 -0.00224576
1024.20 -0.00221177
1025.16 -0.00226141
1026.13 -0.00226928
1027.09 -0.00212713
1028.06 -0.00218772
1029.02 -0.00232599
