# This data was collected and compiled at the NASA/Ames Research Center, Moffett Field, CA.  Any use of this data should recognize the parent publication:

# D.M. Hudgins, S.A. Sandford, L.J. Allamandola, and A.G.G.M. Tielens, "Mid- and Far-Infrared Spectroscopy of Ices: Optical Constants and Integrated Absorbances", The Astrophysical Journal Supplement Series, 86, no. 2, p. 713-870, 1993

# Interstellar mix - 10 K - H2O:CH3OH:CO:NH3 = 100:50:1:1
# http://www.astrochem.org/data/ISMix.php

Freq.	%T,10K	n, 10K	k, 10K
#(cm-1)
2762.3	98.000	1.4357	0.0087638
2763.2	97.900	1.4357	0.0092654
2764.2	97.800	1.4366	0.0097268
2765.2	97.800	1.4376	0.0096748
2766.1	97.700	1.4375	0.010178
2767.1	97.600	1.4385	0.010634
2768.1	97.500	1.4395	0.011091
2769.0	97.500	1.4392	0.011097
2770.0	97.400	1.4409	0.011518
2770.9	97.300	1.4406	0.012033
2771.9	97.200	1.4417	0.012483
2772.9	97.100	1.4429	0.012928
2773.8	97.000	1.4425	0.013450
2774.8	96.900	1.4436	0.013898
2775.8	96.800	1.4449	0.014340
2776.7	96.700	1.4443	0.014869
2777.7	96.600	1.4456	0.015312
2778.7	96.500	1.4470	0.015748
2779.6	96.400	1.4464	0.016276
2780.6	96.200	1.4477	0.017229
2781.6	96.100	1.4490	0.017668
2782.5	96.000	1.4483	0.018211
2783.5	95.800	1.4505	0.019120
2784.4	95.700	1.4494	0.019680
2785.4	95.600	1.4509	0.020111
2786.4	95.400	1.4525	0.021053
2787.3	95.300	1.4515	0.021614
2788.3	95.100	1.4530	0.022561
2789.3	94.900	1.4545	0.023510
2790.2	94.800	1.4532	0.024088
2791.2	94.600	1.4548	0.025035
2792.2	94.400	1.4564	0.025984
2793.1	94.300	1.4549	0.026575
2794.1	94.100	1.4566	0.027519
2795.1	93.900	1.4585	0.028457
2796.0	93.700	1.4567	0.029595
2797.0	93.500	1.4598	0.030468
2797.9	93.300	1.4578	0.031622
2798.9	93.100	1.4596	0.032573
2799.9	92.900	1.4616	0.033506
2800.8	92.600	1.4594	0.035216
2801.8	92.400	1.4610	0.036179
2802.8	92.200	1.4631	0.037121
2803.7	92.000	1.4607	0.038315
2804.7	91.700	1.4626	0.039807
2805.7	91.500	1.4648	0.040745
2806.6	91.200	1.4620	0.042513
2807.6	90.900	1.4639	0.044023
2808.6	90.700	1.4661	0.044966
2809.5	90.400	1.4630	0.046771
2810.5	90.100	1.4651	0.048281
2811.5	89.800	1.4675	0.049776
2812.4	89.500	1.4637	0.051637
2813.4	89.200	1.4685	0.053005
2814.3	88.800	1.4644	0.055457
2815.3	88.500	1.4666	0.056987
2816.3	88.100	1.4695	0.059048
2817.2	87.600	1.4647	0.062134
2818.2	87.200	1.4668	0.064266
2819.2	86.700	1.4694	0.066954
2820.1	86.200	1.4636	0.070153
2821.1	85.700	1.4655	0.072921
2822.1	85.100	1.4677	0.076273
2823.0	84.500	1.4602	0.080219
2824.0	83.900	1.4609	0.083717
2825.0	83.400	1.4619	0.086626
2825.9	82.800	1.4517	0.090775
2826.9	82.400	1.4552	0.092982
2827.8	82.100	1.4437	0.095383
2828.8	81.900	1.4426	0.096629
2829.8	81.800	1.4417	0.097251
2830.7	81.800	1.4294	0.097789
2831.7	82.000	1.4281	0.096579
2832.7	82.300	1.4271	0.094750
2833.6	82.800	1.4160	0.092127
2834.6	83.300	1.4162	0.089065
2835.6	83.900	1.4168	0.085416
2836.5	84.500	1.4083	0.082131
2837.5	85.100	1.4101	0.078504
2838.5	85.700	1.4121	0.074903
2839.4	86.300	1.4062	0.071609
2840.4	86.700	1.4092	0.069185
2841.4	87.200	1.4120	0.066210
2842.3	87.600	1.4075	0.064074
2843.3	87.900	1.4137	0.062146
2844.2	88.100	1.4094	0.061149
2845.2	88.400	1.4127	0.059338
2846.2	88.600	1.4160	0.058080
2847.1	88.700	1.4124	0.057633
2848.1	88.800	1.4154	0.056950
2849.1	88.900	1.4183	0.056266
2850.0	89.000	1.4145	0.055831
2851.0	89.100	1.4175	0.055151
2852.0	89.100	1.4204	0.055020
2852.9	89.100	1.4164	0.055148
2853.9	89.200	1.4189	0.054482
2854.9	89.200	1.4215	0.054364
2855.8	89.300	1.4175	0.053945
2856.8	89.300	1.4225	0.053734
2857.7	89.300	1.4183	0.053871
2858.7	89.400	1.4207	0.053213
2859.7	89.400	1.4232	0.053093
2860.6	89.400	1.4192	0.053229
2861.6	89.500	1.4214	0.052577
2862.6	89.600	1.4239	0.051911
2863.5	89.600	1.4203	0.052034
2864.5	89.600	1.4225	0.051927
2865.5	89.700	1.4249	0.051269
2866.4	89.700	1.4211	0.051396
2867.4	89.800	1.4235	0.050742
2868.4	89.800	1.4258	0.050627
2869.3	89.900	1.4220	0.050216
2870.3	90.000	1.4268	0.049463
2871.2	90.000	1.4235	0.049580
2872.2	90.000	1.4259	0.049464
2873.2	90.000	1.4282	0.049347
2874.1	90.100	1.4248	0.048929
2875.1	90.100	1.4273	0.048810
2876.1	90.200	1.4298	0.048143
2877.0	90.200	1.4268	0.048252
2878.0	90.200	1.4294	0.048125
2879.0	90.200	1.4321	0.047990
2879.9	90.200	1.4290	0.048102
2880.9	90.100	1.4315	0.048513
2881.9	90.100	1.4340	0.048385
2882.8	90.100	1.4308	0.048506
2883.8	90.100	1.4334	0.048371
2884.8	90.000	1.4361	0.048770
2885.7	90.000	1.4328	0.048900
2886.7	89.900	1.4376	0.049204
2887.6	89.900	1.4342	0.049336
2888.6	89.800	1.4368	0.049736
2889.6	89.700	1.4394	0.050136
2890.5	89.700	1.4360	0.050272
2891.5	89.600	1.4387	0.050667
2892.5	89.500	1.4415	0.051055
2893.4	89.400	1.4380	0.051740
2894.4	89.300	1.4406	0.052140
2895.4	89.200	1.4433	0.052528
2896.3	89.100	1.4398	0.053219
2897.3	88.900	1.4423	0.054164
2898.3	88.800	1.4448	0.054563
2899.2	88.700	1.4408	0.055283
2900.2	88.600	1.4460	0.055553
2901.1	88.400	1.4418	0.056828
2902.1	88.300	1.4442	0.057234
2903.1	88.100	1.4468	0.058178
2904.0	88.000	1.4423	0.058928
2905.0	87.900	1.4448	0.059333
2906.0	87.700	1.4473	0.060281
2906.9	87.600	1.4425	0.061049
2907.9	87.500	1.4448	0.061462
2908.9	87.400	1.4474	0.061864
2909.8	87.300	1.4425	0.062634
2910.8	87.200	1.4449	0.063047
2911.8	87.100	1.4474	0.063448
2912.7	87.000	1.4423	0.064236
2913.7	87.000	1.4447	0.064093
2914.7	86.900	1.4473	0.064490
2915.6	86.900	1.4422	0.064718
2916.6	86.800	1.4479	0.064967
2917.5	86.700	1.4427	0.065758
2918.5	86.700	1.4453	0.065602
2919.5	86.600	1.4484	0.065980
2920.4	86.500	1.4434	0.066761
2921.4	86.400	1.4462	0.067157
2922.4	86.300	1.4492	0.067536
2923.3	86.200	1.4442	0.068322
2924.3	86.000	1.4469	0.069276
2925.3	85.900	1.4499	0.069658
2926.2	85.700	1.4445	0.071030
2927.2	85.500	1.4470	0.072005
2928.2	85.400	1.4497	0.072402
2929.1	85.200	1.4436	0.073812
2930.1	85.000	1.4493	0.074634
2931.0	84.900	1.4426	0.075508
2932.0	84.800	1.4448	0.075941
2933.0	84.700	1.4471	0.076365
2933.9	84.700	1.4404	0.076666
2934.9	84.600	1.4426	0.077100
2935.9	84.600	1.4447	0.076964
2936.8	84.700	1.4381	0.076688
2937.8	84.700	1.4405	0.076545
2938.8	84.800	1.4430	0.075827
2939.7	84.900	1.4368	0.075529
2940.7	85.000	1.4396	0.074803
2941.7	85.100	1.4426	0.074065
2942.6	85.200	1.4370	0.073744
2943.6	85.200	1.4435	0.073405
2944.5	85.300	1.4380	0.073080
2945.5	85.300	1.4415	0.072888
2946.5	85.300	1.4451	0.072680
2947.4	85.200	1.4400	0.073469
2948.4	85.200	1.4434	0.073272
2949.4	85.000	1.4471	0.074188
2950.3	84.900	1.4415	0.075001
2951.3	84.800	1.4448	0.075376
2952.3	84.600	1.4483	0.076304
2953.2	84.400	1.4422	0.077715
2954.2	84.300	1.4450	0.078115
2955.2	84.100	1.4480	0.079072
2956.1	84.000	1.4413	0.079943
2957.1	83.900	1.4440	0.080355
2958.1	83.800	1.4468	0.080754
2959.0	83.700	1.4398	0.081642
2960.0	83.600	1.4460	0.081882
2960.9	83.600	1.4388	0.082203
2961.9	83.500	1.4412	0.082629
2962.9	83.500	1.4436	0.082480
2963.8	83.600	1.4366	0.082217
2964.8	83.600	1.4392	0.082063
2965.8	83.700	1.4420	0.081328
2966.7	83.800	1.4354	0.081041
2967.7	83.800	1.4382	0.080877
2968.7	83.900	1.4411	0.080140
2969.6	84.000	1.4347	0.079844
2970.6	84.100	1.4378	0.079104
2971.6	84.200	1.4411	0.078352
2972.5	84.300	1.4351	0.078041
2973.5	84.300	1.4420	0.077688
2974.4	84.400	1.4361	0.077374
2975.4	84.400	1.4396	0.077181
2976.4	84.400	1.4433	0.076978
2977.3	84.400	1.4377	0.077215
2978.3	84.300	1.4411	0.077590
2979.3	84.300	1.4446	0.077388
2980.2	84.200	1.4389	0.078203
2981.2	84.100	1.4420	0.078587
2982.2	84.000	1.4452	0.078969
2983.1	84.000	1.4390	0.079242
2984.1	83.900	1.4420	0.079632
2985.1	83.800	1.4450	0.080024
2986.0	83.800	1.4383	0.080317
2987.0	83.800	1.4412	0.080151
2988.0	83.700	1.4439	0.080553
2988.9	83.800	1.4369	0.080295
2989.9	83.800	1.4432	0.079964
2990.8	83.900	1.4364	0.079696
2991.8	84.000	1.4392	0.078973
2992.8	84.100	1.4421	0.078239
2993.7	84.200	1.4359	0.077947
2994.7	84.300	1.4387	0.077226
2995.7	84.500	1.4416	0.075937
2996.6	84.700	1.4360	0.075062
2997.6	84.800	1.4392	0.074326
2998.6	85.000	1.4426	0.073026
2999.5	85.100	1.4373	0.072698
3000.5	85.300	1.4407	0.071404
3001.5	85.400	1.4442	0.070655
3002.4	85.600	1.4393	0.069768
3003.4	85.700	1.4462	0.068858
3004.3	85.800	1.4416	0.068512
3005.3	85.900	1.4453	0.067759
3006.3	86.000	1.4492	0.066991
3007.2	86.100	1.4451	0.066628
3008.2	86.100	1.4490	0.066408
3009.2	86.200	1.4530	0.065630
3010.1	86.200	1.4492	0.065807
3011.1	86.200	1.4531	0.065577
3012.1	86.200	1.4571	0.065333
3013.0	86.200	1.4534	0.065512
3014.0	86.100	1.4573	0.065817
3015.0	86.100	1.4615	0.065563
3015.9	86.000	1.4577	0.066295
3016.9	85.900	1.4615	0.066597
3017.9	85.800	1.4656	0.066885
3018.8	85.700	1.4613	0.067649
3019.8	85.600	1.4683	0.067769
3020.7	85.500	1.4640	0.068540
3021.7	85.400	1.4680	0.068830
3022.7	85.200	1.4722	0.069654
3023.6	85.100	1.4678	0.070438
3024.6	84.900	1.4716	0.071285
3025.6	84.800	1.4757	0.071559
3026.5	84.600	1.4711	0.072919
3027.5	84.500	1.4750	0.073208
3028.5	84.300	1.4793	0.074022
3029.4	84.100	1.4744	0.075407
3030.4	83.900	1.4783	0.076257
3031.4	83.700	1.4822	0.077096
3032.3	83.600	1.4769	0.077962
3033.3	83.400	1.4846	0.078572
3034.2	83.200	1.4791	0.080013
3035.2	83.000	1.4830	0.080864
3036.2	82.800	1.4873	0.081688
3037.1	82.600	1.4816	0.083154
3038.1	82.400	1.4855	0.084007
3039.1	82.200	1.4899	0.084833
3040.0	82.000	1.4839	0.086331
3041.0	81.800	1.4879	0.087185
3042.0	81.600	1.4923	0.088009
3042.9	81.400	1.4860	0.089537
3043.9	81.200	1.4902	0.090389
3044.9	81.000	1.4948	0.091206
3045.8	80.700	1.4880	0.093361
3046.8	80.500	1.4963	0.093944
3047.7	80.300	1.4891	0.095547
3048.7	80.100	1.4932	0.096414
3049.7	79.900	1.4978	0.097245
3050.6	79.700	1.4906	0.098862
3051.6	79.500	1.4949	0.099724
3052.6	79.300	1.4996	0.10055
3053.5	79.100	1.4922	0.10219
3054.5	78.900	1.4968	0.10305
3055.5	78.600	1.5016	0.10447
3056.4	78.400	1.4936	0.10616
3057.4	78.200	1.4980	0.10703
3058.4	78.000	1.5029	0.10787
3059.3	77.800	1.4948	0.10958
3060.3	77.600	1.4993	0.11044
3061.3	77.400	1.5045	0.11126
3062.2	77.100	1.4958	0.11363
3063.2	76.900	1.5055	0.11416
3064.1	76.700	1.4966	0.11594
3065.1	76.500	1.5012	0.11682
3066.1	76.300	1.5066	0.11764
3067.0	76.000	1.4975	0.12006
3068.0	75.800	1.5021	0.12095
3069.0	75.600	1.5074	0.12179
3069.9	75.400	1.4979	0.12363
3070.9	75.200	1.5028	0.12451
3071.9	75.000	1.5083	0.12534
3072.8	74.800	1.4988	0.12720
3073.8	74.500	1.5037	0.12871
3074.8	74.300	1.5090	0.12957
3075.7	74.100	1.4985	0.13150
3076.7	73.900	1.5097	0.13197
3077.6	73.700	1.4992	0.13391
3078.6	73.500	1.5042	0.13480
3079.6	73.300	1.5100	0.13564
3080.5	73.100	1.4994	0.13759
3081.5	72.900	1.5049	0.13847
3082.5	72.600	1.5107	0.13996
3083.4	72.400	1.4996	0.14196
3084.4	72.200	1.5048	0.14286
3085.4	72.000	1.5107	0.14372
3086.3	71.800	1.4994	0.14574
3087.3	71.600	1.5048	0.14664
3088.3	71.400	1.5108	0.14750
3089.2	71.200	1.4988	0.14957
3090.2	71.000	1.5113	0.15000
3091.1	70.800	1.4992	0.15210
3092.1	70.600	1.5047	0.15300
3093.1	70.400	1.5110	0.15386
3094.0	70.200	1.4988	0.15597
3095.0	70.000	1.5046	0.15687
3096.0	69.800	1.5110	0.15773
3096.9	69.600	1.4984	0.15987
3097.9	69.400	1.5043	0.16078
3098.9	69.200	1.5108	0.16164
3099.8	69.000	1.4979	0.16381
3100.8	68.800	1.5039	0.16472
3101.8	68.600	1.5106	0.16559
3102.7	68.400	1.4973	0.16779
3103.7	68.200	1.5033	0.16871
3104.7	68.000	1.5100	0.16959
3105.6	67.800	1.4959	0.17185
3106.6	67.600	1.5098	0.17226
3107.5	67.500	1.4957	0.17383
3108.5	67.300	1.5021	0.17475
3109.5	67.100	1.5091	0.17563
3110.4	66.900	1.4949	0.17790
3111.4	66.700	1.5011	0.17885
3112.4	66.600	1.5082	0.17902
3113.3	66.400	1.4940	0.18131
3114.3	66.200	1.5006	0.18224
3115.3	66.000	1.5078	0.18313
3116.2	65.800	1.4928	0.18547
3117.2	65.700	1.4995	0.18569
3118.2	65.500	1.5069	0.18657
3119.1	65.300	1.4915	0.18895
3120.1	65.100	1.5068	0.18934
3121.0	65.000	1.4912	0.19101
3122.0	64.800	1.4981	0.19195
3123.0	64.600	1.5057	0.19284
3123.9	64.400	1.4899	0.19526
3124.9	64.300	1.4969	0.19548
3125.9	64.100	1.5047	0.19637
3126.8	63.900	1.4887	0.19880
3127.8	63.800	1.4958	0.19902
3128.8	63.600	1.5038	0.19991
3129.7	63.400	1.4875	0.20237
3130.7	63.300	1.4948	0.20258
3131.7	63.100	1.5029	0.20348
3132.6	62.900	1.4865	0.20595
3133.6	62.700	1.4936	0.20693
3134.6	62.600	1.5016	0.20709
3135.5	62.400	1.4845	0.20962
3136.5	62.200	1.5015	0.20998
3137.4	62.100	1.4841	0.21177
3138.4	61.900	1.4917	0.21274
3139.4	61.700	1.4999	0.21366
3140.3	61.600	1.4826	0.21545
3141.3	61.400	1.4904	0.21641
3142.3	61.200	1.4989	0.21733
3143.2	61.000	1.4811	0.21992
3144.2	60.900	1.4888	0.22014
3145.2	60.700	1.4975	0.22106
3146.1	60.500	1.4794	0.22367
3147.1	60.400	1.4872	0.22389
3148.1	60.200	1.4960	0.22482
3149.0	60.000	1.4771	0.22749
3150.0	59.900	1.4955	0.22704
3150.9	59.700	1.4768	0.22972
3151.9	59.500	1.4846	0.23073
3152.9	59.400	1.4935	0.23088
3153.8	59.200	1.4748	0.23356
3154.8	59.000	1.4828	0.23458
3155.8	58.900	1.4919	0.23472
3156.7	58.700	1.4728	0.23743
3157.7	58.500	1.4810	0.23845
3158.7	58.400	1.4900	0.23861
3159.6	58.200	1.4708	0.24133
3160.6	58.000	1.4790	0.24237
3161.6	57.900	1.4882	0.24252
3162.5	57.700	1.4685	0.24528
3163.5	57.500	1.4768	0.24633
3164.5	57.400	1.4860	0.24649
3165.4	57.200	1.4652	0.24932
3166.4	57.100	1.4852	0.24883
3167.3	56.900	1.4645	0.25167
3168.3	56.800	1.4731	0.25189
3169.3	56.600	1.4828	0.25286
3170.2	56.400	1.4619	0.25572
3171.2	56.300	1.4704	0.25595
3172.2	56.200	1.4803	0.25610
3173.1	56.000	1.4596	0.25894
3174.1	55.800	1.4683	0.26001
3175.1	55.700	1.4780	0.26017
3176.0	55.500	1.4567	0.26307
3177.0	55.400	1.4657	0.26329
3178.0	55.200	1.4755	0.26430
3178.9	55.100	1.4532	0.26640
3179.9	54.900	1.4747	0.26673
3180.8	54.700	1.4521	0.26971
3181.8	54.600	1.4610	0.26996
3182.8	54.500	1.4711	0.27012
3183.7	54.300	1.4489	0.27308
3184.7	54.200	1.4582	0.27331
3185.7	54.000	1.4684	0.27434
3186.6	53.900	1.4458	0.27646
3187.6	53.700	1.4551	0.27757
3188.6	53.600	1.4652	0.27775
3189.5	53.500	1.4425	0.27987
3190.5	53.300	1.4520	0.28098
3191.5	53.200	1.4624	0.28115
3192.4	53.000	1.4392	0.28419
3193.4	52.900	1.4486	0.28444
3194.4	52.800	1.4591	0.28461
3195.3	52.600	1.4350	0.28771
3196.3	52.500	1.4579	0.28717
3197.2	52.300	1.4335	0.29029
3198.2	52.200	1.4429	0.29056
3199.2	52.100	1.4534	0.29074
3200.1	52.000	1.4296	0.29293
3201.1	51.800	1.4394	0.29408
3202.1	51.700	1.4499	0.29427
3203.0	51.600	1.4256	0.29649
3204.0	51.500	1.4357	0.29673
3205.0	51.300	1.4466	0.29782
3205.9	51.200	1.4217	0.30006
3206.9	51.100	1.4317	0.30032
3207.9	51.000	1.4428	0.30050
3208.8	50.800	1.4172	0.30370
3209.8	50.700	1.4409	0.30318
3210.7	50.600	1.4151	0.30547
3211.7	50.500	1.4251	0.30574
3212.7	50.400	1.4363	0.30593
3213.6	50.300	1.4112	0.30818
3214.6	50.100	1.4214	0.30938
3215.6	50.000	1.4323	0.30960
3216.5	49.900	1.4064	0.31188
3217.5	49.800	1.4166	0.31216
3218.5	49.700	1.4278	0.31237
3219.4	49.600	1.4018	0.31465
3220.4	49.500	1.4122	0.31493
3221.4	49.400	1.4233	0.31515
3222.3	49.300	1.3965	0.31748
3223.3	49.200	1.4214	0.31696
3224.2	49.100	1.3944	0.31929
3225.2	49.000	1.4048	0.31959
3226.2	48.900	1.4162	0.31981
3227.1	48.800	1.3895	0.32212
3228.1	48.700	1.4000	0.32242
3229.1	48.600	1.4112	0.32266
3230.0	48.600	1.3843	0.32400
3231.0	48.500	1.3952	0.32429
3232.0	48.400	1.4069	0.32451
3232.9	48.300	1.3799	0.32682
3233.9	48.200	1.3905	0.32713
3234.9	48.100	1.4018	0.32739
3235.8	48.100	1.3746	0.32872
3236.8	48.000	1.3855	0.32903
3237.8	47.900	1.3971	0.32928
3238.7	47.800	1.3686	0.33164
3239.7	47.800	1.3946	0.33018
3240.6	47.700	1.3667	0.33251
3241.6	47.600	1.3774	0.33284
3242.6	47.500	1.3889	0.33312
3243.5	47.500	1.3610	0.33444
3244.5	47.400	1.3721	0.33477
3245.5	47.300	1.3836	0.33504
3246.4	47.300	1.3555	0.33637
3247.4	47.200	1.3665	0.33671
3248.4	47.200	1.3783	0.33599
3249.3	47.100	1.3502	0.33829
3250.3	47.100	1.3612	0.33764
3251.3	47.000	1.3730	0.33793
3252.2	47.000	1.3440	0.33925
3253.2	46.900	1.3708	0.33882
3254.1	46.800	1.3415	0.34116
3255.1	46.800	1.3521	0.34054
3256.1	46.800	1.3642	0.33983
3257.0	46.700	1.3356	0.34210
3258.0	46.700	1.3466	0.34147
3259.0	46.700	1.3587	0.34077
3259.9	46.600	1.3301	0.34303
3260.9	46.600	1.3412	0.34240
3261.9	46.600	1.3533	0.34171
3262.8	46.500	1.3247	0.34395
3263.8	46.500	1.3357	0.34333
3264.8	46.500	1.3477	0.34265
3265.7	46.400	1.3182	0.34491
3266.7	46.400	1.3447	0.34358
3267.6	46.400	1.3153	0.34481
3268.6	46.400	1.3265	0.34421
3269.6	46.400	1.3387	0.34353
3270.5	46.300	1.3099	0.34572
3271.5	46.300	1.3209	0.34513
3272.5	46.300	1.3327	0.34448
3273.4	46.300	1.3038	0.34563
3274.4	46.300	1.3151	0.34505
3275.4	46.300	1.3270	0.34441
3276.3	46.300	1.2983	0.34552
3277.3	46.300	1.3096	0.34494
3278.3	46.300	1.3216	0.34431
3279.2	46.300	1.2927	0.34540
3280.2	46.300	1.3041	0.34483
3281.2	46.300	1.3159	0.34422
3282.1	46.300	1.2864	0.34530
3283.1	46.300	1.3133	0.34411
3284.0	46.300	1.2839	0.34518
3285.0	46.300	1.2950	0.34463
3286.0	46.300	1.3066	0.34405
3286.9	46.400	1.2779	0.34404
3287.9	46.400	1.2896	0.34349
3288.9	46.400	1.3015	0.34291
3289.8	46.400	1.2730	0.34388
3290.8	46.400	1.2842	0.34335
3291.8	46.400	1.2959	0.34279
3292.7	46.500	1.2672	0.34272
3293.7	46.500	1.2788	0.34220
3294.7	46.500	1.2907	0.34165
3295.6	46.500	1.2613	0.34258
3296.6	46.500	1.2877	0.34154
3297.5	46.600	1.2585	0.34144
3298.5	46.600	1.2697	0.34095
3299.5	46.700	1.2816	0.33941
3300.4	46.700	1.2535	0.34024
3301.4	46.700	1.2647	0.33977
3302.4	46.800	1.2765	0.33826
3303.3	46.800	1.2485	0.33905
3304.3	46.800	1.2596	0.33859
3305.3	46.900	1.2713	0.33710
3306.2	46.900	1.2434	0.33785
3307.2	46.900	1.2545	0.33741
3308.2	47.000	1.2658	0.33594
3309.1	47.100	1.2382	0.33565
3310.1	47.100	1.2497	0.33522
3311.1	47.100	1.2611	0.33476
3312.0	47.200	1.2325	0.33447
3313.0	47.200	1.2588	0.33362
3313.9	47.300	1.2304	0.33330
3314.9	47.300	1.2415	0.33290
3315.9	47.400	1.2531	0.33148
3316.8	47.400	1.2255	0.33209
3317.8	47.500	1.2367	0.33071
3318.8	47.500	1.2483	0.33030
3319.7	47.600	1.2209	0.32988
3320.7	47.600	1.2320	0.32951
3321.7	47.700	1.2434	0.32813
3322.6	47.700	1.2161	0.32866
3323.6	47.800	1.2270	0.32733
3324.6	47.900	1.2384	0.32597
3325.5	47.900	1.2106	0.32646
3326.5	48.000	1.2362	0.32483
3327.4	48.100	1.2088	0.32432
3328.4	48.100	1.2199	0.32400
3329.4	48.200	1.2312	0.32267
3330.3	48.200	1.2044	0.32309
3331.3	48.300	1.2152	0.32181
3332.3	48.400	1.2267	0.32051
3333.2	48.400	1.2001	0.32088
3334.2	48.500	1.2111	0.31962
3335.2	48.500	1.2220	0.31932
3336.1	48.600	1.1954	0.31868
3337.1	48.700	1.2063	0.31745
3338.1	48.800	1.2175	0.31619
3339.0	48.800	1.1907	0.31648
3340.0	48.900	1.2155	0.31506
3340.9	49.000	1.1889	0.31436
3341.9	49.000	1.1997	0.31413
3342.9	49.100	1.2104	0.31292
3343.8	49.200	1.1847	0.31217
3344.8	49.200	1.1954	0.31195
3345.8	49.300	1.2060	0.31076
3346.7	49.400	1.1803	0.30998
3347.7	49.500	1.1913	0.30883
3348.7	49.500	1.2020	0.30861
3349.6	49.600	1.1764	0.30779
3350.6	49.700	1.1872	0.30666
3351.6	49.700	1.1978	0.30646
3352.5	49.800	1.1722	0.30561
3353.5	49.900	1.1826	0.30450
3354.5	50.000	1.1931	0.30338
3355.4	50.100	1.1676	0.30248
3356.4	50.100	1.1915	0.30226
3357.3	50.200	1.1658	0.30135
3358.3	50.300	1.1760	0.30028
3359.3	50.400	1.1864	0.29920
3360.2	50.500	1.1619	0.29824
3361.2	50.500	1.1722	0.29813
3362.2	50.600	1.1821	0.29707
3363.1	50.700	1.1575	0.29607
3364.1	50.800	1.1677	0.29505
3365.1	50.900	1.1778	0.29402
3366.0	51.000	1.1535	0.29298
3367.0	51.100	1.1639	0.29199
3368.0	51.100	1.1736	0.29190
3368.9	51.300	1.1493	0.28990
3369.9	51.400	1.1596	0.28893
3370.9	51.500	1.1697	0.28796
3371.8	51.500	1.1453	0.28774
3372.8	51.600	1.1675	0.28686
3373.7	51.700	1.1428	0.28571
3374.7	51.900	1.1527	0.28387
3375.7	52.000	1.1625	0.28294
3376.6	52.100	1.1393	0.28175
3377.6	52.200	1.1491	0.28085
3378.6	52.300	1.1587	0.27994
3379.5	52.400	1.1355	0.27872
3380.5	52.500	1.1452	0.27784
3381.5	52.600	1.1545	0.27696
3382.4	52.700	1.1313	0.27569
3383.4	52.900	1.1409	0.27395
3384.4	53.000	1.1502	0.27310
3385.3	53.100	1.1271	0.27178
3386.3	53.200	1.1483	0.27113
3387.2	53.400	1.1253	0.26891
3388.2	53.500	1.1346	0.26811
3389.2	53.700	1.1437	0.26643
3390.1	53.800	1.1219	0.26506
3391.1	53.900	1.1311	0.26429
3392.1	54.100	1.1400	0.26264
3393.0	54.200	1.1184	0.26122
3394.0	54.400	1.1277	0.25963
3395.0	54.500	1.1368	0.25888
3395.9	54.600	1.1152	0.25742
3396.9	54.800	1.1243	0.25586
3397.9	54.900	1.1328	0.25512
3398.8	55.100	1.1113	0.25277
3399.8	55.200	1.1313	0.25238
3400.7	55.400	1.1098	0.25001
3401.7	55.600	1.1189	0.24851
3402.7	55.700	1.1273	0.24783
3403.6	55.900	1.1069	0.24545
3404.6	56.100	1.1159	0.24399
3405.6	56.200	1.1243	0.24334
3406.5	56.400	1.1042	0.24093
3407.5	56.600	1.1132	0.23951
3408.5	56.700	1.1213	0.23889
3409.4	56.900	1.1017	0.23646
3410.4	57.100	1.1103	0.23507
3411.4	57.300	1.1185	0.23366
3412.3	57.400	1.0990	0.23203
3413.3	57.600	1.1173	0.23105
3414.2	57.800	1.0980	0.22859
3415.2	58.000	1.1066	0.22726
3416.2	58.100	1.1144	0.22670
3417.1	58.300	1.0958	0.22424
3418.1	58.500	1.1040	0.22294
3419.1	58.700	1.1117	0.22161
3420.0	58.900	1.0937	0.21914
3421.0	59.100	1.1020	0.21789
3422.0	59.300	1.1097	0.21661
3422.9	59.500	1.0924	0.21414
3423.9	59.600	1.1005	0.21370
3424.9	59.800	1.1077	0.21242
3425.8	60.000	1.0905	0.20994
3426.8	60.200	1.0984	0.20874
3427.8	60.400	1.1056	0.20751
3428.7	60.600	1.0885	0.20500
3429.7	60.800	1.1051	0.20431
3430.6	61.000	1.0882	0.20181
3431.6	61.200	1.0959	0.20067
3432.6	61.400	1.1030	0.19949
3433.5	61.600	1.0870	0.19701
3434.5	61.800	1.0947	0.19590
3435.5	62.000	1.1016	0.19476
3436.4	62.200	1.0860	0.19228
3437.4	62.400	1.0936	0.19121
3438.4	62.600	1.1004	0.19008
3439.3	62.800	1.0853	0.18762
3440.3	63.000	1.0926	0.18657
3441.3	63.200	1.0992	0.18547
3442.2	63.400	1.0842	0.18299
3443.2	63.600	1.0992	0.18247
3444.1	63.800	1.0844	0.18000
3445.1	64.000	1.0915	0.17899
3446.1	64.200	1.0980	0.17794
3447.0	64.400	1.0840	0.17551
3448.0	64.500	1.0909	0.17523
3449.0	64.800	1.0971	0.17348
3449.9	65.000	1.0837	0.17108
3450.9	65.100	1.0906	0.17082
3451.9	65.300	1.0965	0.16979
3452.8	65.500	1.0830	0.16737
3453.8	65.700	1.0898	0.16643
3454.8	65.900	1.0957	0.16543
3455.7	66.100	1.0827	0.16303
3456.7	66.300	1.0892	0.16211
3457.7	66.500	1.0950	0.16113
