# Data taken from the Leiden Laboratory Ice Database
# Paper: Öberg et al, DOI: 10.1051/0004-6361:20065881

# Pure H2O (3000 L) - 15 K
# https://icedb.strw.leidenuniv.nl/data/14

Freq. Trans.
972.121 0.00221100
973.085 0.00209608
974.050 0.00202432
975.014 0.00188761
975.979 0.00183554
976.943 0.00196107
977.907 0.00203875
978.872 0.00179954
979.836 0.00170530
980.801 0.00172141
981.765 0.00135897
982.729 0.00140571
983.694 0.00174942
984.658 0.00179952
985.623 0.00180973
986.587 0.00162324
987.551 0.00132855
988.516 0.00128831
989.480 0.00152426
990.445 0.00187209
991.409 0.00179651
992.373 0.00152308
993.338 0.00150840
994.302 0.00122393
995.267 0.00115121
996.231 0.00131833
997.195 0.00114288
998.160 0.000992486
999.124 0.00108289
1000.09 0.00116576
1001.05 0.00118949
1002.02 0.00105070
1002.98 0.00102546
1003.95 0.00101865
1004.91 0.000911708
1005.88 0.00103647
1006.84 0.00109771
1007.80 0.000930185
1008.77 0.000975942
1009.73 0.00114098
1010.70 0.000745262
1011.66 0.000401414
1012.63 0.000922941
1013.59 0.00116916
1014.55 0.000938174
1015.52 0.000926999
1016.48 0.00104352
1017.45 0.00102564
1018.41 0.000956454
1019.38 0.000929918
1020.34 0.000870108
1021.31 0.000732191
1022.27 0.000717590
1023.23 0.000871568
1024.20 0.000732920
1025.16 0.000332848
1026.13 0.000467619
1027.09 0.000662076
1028.06 0.000628447
1029.02 0.000808844
1029.99 0.000912904
1030.95 0.00103018
1031.91 0.000843125
1032.88 0.000815114
1033.84 0.000857919
1034.81 0.000756178
1035.77 0.000670832
1036.74 0.000564689
1037.70 0.000482103
1038.66 0.000365776
1039.63 0.000410653
1040.59 0.000560176
1041.56 0.000580222
1042.52 0.000404913
1043.49 0.000449419
1044.45 0.000337380
1045.42 0.000210535
1046.38 0.000871135
1047.34 0.00124075
1048.31 0.000845079
1049.27 0.000625089
1050.24 0.000621182
1051.20 0.000576841
1052.17 0.000568043
1053.13 0.000643882
1054.10 0.000658423
1055.06 0.000711421
1056.02 0.000711488
1056.99 0.000420088
1057.95 0.000259315
1058.92 0.000622975
1059.88 0.000817271
1060.85 0.000740061
1061.81 0.000753186
1062.78 0.000716604
1063.74 0.000651959
1064.70 0.000506423
1065.67 0.000452301
1066.63 0.000523824
1067.60 0.000670381
1068.56 0.000848345
1069.53 0.000716401
1070.49 0.000511173
1071.45 0.000578505
1072.42 0.000643291
1073.38 0.000663511
1074.35 0.000874806
1075.31 0.000908637
1076.28 0.000616000
1077.24 0.000486981
1078.21 0.000410404
1079.17 0.000470104
1080.13 0.000595503
1081.10 0.000628144
1082.06 0.000666893
1083.03 0.000661274
1083.99 0.000872202
1084.96 0.00110453
1085.92 0.00112339
1086.89 0.00105223
1087.85 0.000860807
1088.81 0.000691923
1089.78 0.000697412
1090.74 0.000706568
1091.71 0.000497556
1092.67 0.000458010
1093.64 0.000548828
1094.60 0.000833272
1095.56 0.00102861
1096.53 0.000967563
1097.49 0.000783506
1098.46 0.000658363
1099.42 0.000759515
1100.39 0.000783500
1101.35 0.000843902
1102.32 0.000950027
1103.28 0.00122949
1104.24 0.00118767
1105.21 0.000939732
1106.17 0.000983983
1107.14 0.000956696
1108.10 0.000778165
1109.07 0.000798188
1110.03 0.000954387
1111.00 0.000754549
1111.96 0.000728127
1112.92 0.000914644
1113.89 0.000827885
1114.85 0.000964422
1115.82 0.00113447
1116.78 0.00123407
1117.75 0.00116366
1118.71 0.000798904
1119.68 0.000803754
1120.64 0.00111998
1121.60 0.00115079
1122.57 0.00117175
1123.53 0.000927215
1124.50 0.000726512
1125.46 0.000946396
1126.43 0.000954362
1127.39 0.000936755
1128.35 0.00100695
1129.32 0.000966863
1130.28 0.000917075
1131.25 0.000911050
1132.21 0.000929111
1133.18 0.000960094
1134.14 0.000824115
1135.11 0.000650278
1136.07 0.000658888
1137.03 0.000813788
1138.00 0.000909210
1138.96 0.000879099
1139.93 0.000732241
1140.89 0.000889309
1141.86 0.000967460
1142.82 0.000821597
1143.79 0.000702178
1144.75 0.000695945
1145.71 0.000962271
1146.68 0.000959731
1147.64 0.000966167
1148.61 0.000895576
1149.57 0.000817531
1150.54 0.000912739
1151.50 0.000936273
1152.46 0.00105065
1153.43 0.000945555
1154.39 0.000850108
1155.36 0.000776204
1156.32 0.000687257
1157.29 0.000656333
1158.25 0.000605565
1159.22 0.000857871
1160.18 0.000986312
1161.14 0.000820733
1162.11 0.000682657
1163.07 0.000873698
1164.04 0.000993511
1165.00 0.000936421
1165.97 0.00107423
1166.93 0.00101147
1167.90 0.000921955
1168.86 0.000928564
1169.82 0.000915752
1170.79 0.00102155
1171.75 0.00114161
1172.72 0.00113439
1173.68 0.00102340
1174.65 0.000981478
1175.61 0.000957443
1176.57 0.000977720
1177.54 0.00101481
1178.50 0.000985014
1179.47 0.000909952
1180.43 0.000927156
1181.40 0.00111808
1182.36 0.00129473
1183.33 0.00118755
1184.29 0.000934917
1185.25 0.000788020
1186.22 0.000937406
1187.18 0.00102044
1188.15 0.000970603
1189.11 0.000962245
1190.08 0.000763710
1191.04 0.000821051
1192.01 0.000966644
1192.97 0.00112441
1193.93 0.00120625
1194.90 0.00103270
1195.86 0.00100477
1196.83 0.00118666
1197.79 0.00108232
1198.76 0.000999729
1199.72 0.00123300
1200.69 0.00120871
1201.65 0.00116238
1202.61 0.00122580
1203.58 0.00110847
1204.54 0.000994527
1205.51 0.00115196
1206.47 0.00113788
1207.44 0.000934460
1208.40 0.00108156
1209.36 0.00102789
1210.33 0.00112655
1211.29 0.00125669
1212.26 0.00113191
1213.22 0.00125219
1214.19 0.00121269
1215.15 0.00122897
1216.12 0.00128418
1217.08 0.00115473
1218.04 0.00108463
1219.01 0.00114385
1219.97 0.00118413
1220.94 0.00126510
1221.90 0.00126448
1222.87 0.00123159
1223.83 0.00139632
1224.80 0.00138262
1225.76 0.00120609
1226.72 0.00119298
1227.69 0.00125584
1228.65 0.00125678
1229.62 0.00124369
1230.58 0.00133428
1231.55 0.00136804
1232.51 0.00111838
1233.47 0.00110603
1234.44 0.00138917
1235.40 0.00139925
1236.37 0.00134958
1237.33 0.00141560
1238.30 0.00141000
1239.26 0.00135601
1240.23 0.00120899
1241.19 0.00130719
1242.15 0.00151745
1243.12 0.00135596
1244.08 0.00134898
1245.05 0.00137280
1246.01 0.00147166
1246.98 0.00160628
1247.94 0.00143711
1248.91 0.00145184
1249.87 0.00147891
1250.83 0.00136924
1251.80 0.00145053
1252.76 0.00148669
1253.73 0.00127039
1254.69 0.00117670
1255.66 0.00133489
1256.62 0.00146925
1257.59 0.00155168
1258.55 0.00160466
1259.51 0.00168282
1260.48 0.00157347
1261.44 0.00147987
1262.41 0.00162037
1263.37 0.00162954
1264.34 0.00152698
1265.30 0.00150045
1266.26 0.00160734
1267.23 0.00155239
1268.19 0.00154458
1269.16 0.00161321
1270.12 0.00148896
1271.09 0.00142617
1272.05 0.00133196
1273.02 0.00139274
1273.98 0.00165044
1274.94 0.00166570
1275.91 0.00156930
1276.87 0.00153151
1277.84 0.00150170
1278.80 0.00156546
1279.77 0.00162546
1280.73 0.00162338
1281.70 0.00164482
1282.66 0.00157410
1283.62 0.00162528
1284.59 0.00173455
1285.55 0.00158620
1286.52 0.00151673
1287.48 0.00155517
1288.45 0.00158048
1289.41 0.00168896
1290.37 0.00171201
1291.34 0.00161842
1292.30 0.00155551
1293.27 0.00164497
1294.23 0.00171666
1295.20 0.00166272
1296.16 0.00162295
1297.13 0.00165100
1298.09 0.00168790
1299.05 0.00171972
1300.02 0.00167854
1300.98 0.00174106
1301.95 0.00198592
1302.91 0.00191415
1303.88 0.00187314
1304.84 0.00194507
1305.81 0.00179826
1306.77 0.00177869
1307.73 0.00193249
1308.70 0.00209215
1309.66 0.00201038
1310.63 0.00182678
1311.59 0.00186678
1312.56 0.00186395
1313.52 0.00176203
1314.48 0.00189417
1315.45 0.00193635
1316.41 0.00191848
1317.38 0.00186898
1318.34 0.00203153
1319.31 0.00215305
1320.27 0.00201859
1321.24 0.00207537
1322.20 0.00201963
1323.16 0.00201847
1324.13 0.00203967
1325.09 0.00199843
1326.06 0.00213069
1327.02 0.00206753
1327.99 0.00192549
1328.95 0.00215421
1329.92 0.00220109
1330.88 0.00228840
1331.84 0.00243247
1332.81 0.00226860
1333.77 0.00219147
1334.74 0.00231211
1335.70 0.00233196
1336.67 0.00218753
1337.63 0.00217718
1338.60 0.00222298
1339.56 0.00226927
1340.52 0.00224747
1341.49 0.00220276
1342.45 0.00212837
1343.42 0.00222172
1344.38 0.00228864
1345.35 0.00220413
1346.31 0.00238097
1347.27 0.00270876
1348.24 0.00263861
1349.20 0.00220789
1350.17 0.00189159
1351.13 0.00198189
1352.10 0.00218366
1353.06 0.00208646
1354.03 0.00194487
1354.99 0.00185549
1355.95 0.00193066
1356.92 0.00204496
1357.88 0.00204545
1358.85 0.00190583
1359.81 0.00176687
1360.78 0.00189489
1361.74 0.00203604
1362.71 0.00202043
1363.67 0.00207099
1364.63 0.00207359
1365.60 0.00215717
1366.56 0.00220675
1367.53 0.00227623
1368.49 0.00241384
1369.46 0.00229547
1370.42 0.00223640
1371.38 0.00242301
1372.35 0.00246334
1373.31 0.00240466
1374.28 0.00251161
1375.24 0.00265998
1376.21 0.00253820
1377.17 0.00235001
1378.14 0.00236248
1379.10 0.00243120
1380.06 0.00260462
1381.03 0.00261041
1381.99 0.00248028
1382.96 0.00239720
1383.92 0.00243351
1384.89 0.00248831
1385.85 0.00240079
1386.82 0.00222995
1387.78 0.00223975
1388.74 0.00233695
1389.71 0.00224373
1390.67 0.00226337
1391.64 0.00233188
1392.60 0.00242059
1393.57 0.00237725
1394.53 0.00219623
1395.50 0.00226736
1396.46 0.00228444
1397.42 0.00209952
1398.39 0.00216149
1399.35 0.00228562
1400.32 0.00219716
1401.28 0.00229242
1402.25 0.00249083
1403.21 0.00255349
1404.17 0.00260534
1405.14 0.00250046
1406.10 0.00235478
1407.07 0.00246127
1408.03 0.00258980
1409.00 0.00258558
1409.96 0.00264379
1410.93 0.00268596
1411.89 0.00258433
1412.85 0.00259725
1413.82 0.00267187
1414.78 0.00253728
1415.75 0.00245686
1416.71 0.00244715
1417.68 0.00255222
1418.64 0.00274144
1419.61 0.00272423
1420.57 0.00273240
1421.53 0.00261162
1422.50 0.00247048
1423.46 0.00255905
1424.43 0.00257173
1425.39 0.00253932
1426.36 0.00264877
1427.32 0.00274310
1428.28 0.00284601
1429.25 0.00298824
1430.21 0.00284939
1431.18 0.00267341
1432.14 0.00280069
1433.11 0.00284869
1434.07 0.00278874
1435.04 0.00277538
1436.00 0.00272374
1436.96 0.00266602
1437.93 0.00273926
1438.89 0.00289972
1439.86 0.00286054
1440.82 0.00282120
1441.79 0.00288977
1442.75 0.00284991
1443.72 0.00276286
1444.68 0.00281348
1445.64 0.00290644
1446.61 0.00296746
1447.57 0.00304002
1448.54 0.00302728
1449.50 0.00302125
1450.47 0.00298055
1451.43 0.00295035
1452.40 0.00289162
