# Mid-IR absorbance spectrum of Water + Methylamine (unknown dilution) at T = 16K
#by M. H. Moore et al. at NASA's Goddard Space Flight Center

#frequency range: 4000-400cm^-1
#resolution: 4cm^-1

freq    absorbance
#------  ----------
1416.6	.10356
1417.5	.10542
1418.5	.10781
1419.5	.11113
1420.4	.11494
1421.4	.1181
1422.4	.11976
1423.3	.11993
1424.3	.11904
1425.3	.11741
1426.2	.11503
1427.2	.11201
1428.2	.1088
1429.1	.10594
1430.1	.10383
1431	.10258
1432	.10193
1433	.10134
1433.9	.1003
1434.9	.098909
1435.9	.097942
1436.8	.098218
1437.8	.099698
1438.8	.1015
1439.7	.10279
1440.7	.10341
1441.7	.10375
1442.6	.10423
1443.6	.10482
1444.5	.10526
1445.5	.10546
1446.5	.1057
1447.4	.10644
1448.4	.10783
1449.4	.10975
1450.3	.11214
1451.3	.11518
1452.3	.11887
1453.2	.12263
1454.2	.12578
1455.2	.12839
1456.1	.13152
1457.1	.13611
1458.1	.14184
1459	.14724
1460	.15094
1460.9	.15232
1461.9	.15145
1462.9	.1487
1463.8	.14473
1464.8	.14035
1465.8	.13636
1466.7	.13321
1467.7	.13097
1468.7	.12954
1469.6	.12891
1470.6	.1294
1471.6	.13153
1472.5	.13564
1473.5	.14134
1474.4	.14762
1475.4	.15343
1476.4	.15821
1477.3	.16176
1478.3	.16378
1479.3	.16392
1480.2	.16213
1481.2	.1588
1482.2	.15448
1483.1	.14953
1484.1	.14416
1485.1	.13866
1486	.13351
1487	.12907
1487.9	.12544
1488.9	.12269
1489.9	.12102
1490.8	.12052
1491.8	.12072
1492.8	.12075
1493.7	.12001
1494.7	.11869
1495.7	.11761
1496.6	.11744
1497.6	.11813
1498.6	.11912
1499.5	.11999
1500.5	.12075
1501.4	.12138
1502.4	.12141
1503.4	.12025
1504.3	.1179
1505.3	.11547
1506.3	.11454
1507.2	.11585
1508.2	.11851
1509.2	.12095
1510.1	.12231
1511.1	.1229
1512.1	.12342
1513	.12401
1514	.12427
1514.9	.12402
1515.9	.12376
1516.9	.12394
1517.8	.12422
1518.8	.12386
1519.8	.12284
1520.7	.12221
1521.7	.12292
1522.7	.12468
1523.6	.12638
1524.6	.12735
1525.6	.12791
1526.5	.12865
1527.5	.12974
1528.4	.13091
1529.4	.13183
1530.4	.13222
1531.3	.13201
1532.3	.13155
1533.3	.13157
1534.2	.13251
1535.2	.13376
1536.2	.13401
1537.1	.13257
1538.1	.13013
1539.1	.12841
1540	.12866
1541	.13061
1541.9	.13301
1542.9	.13494
1543.9	.13641
1544.8	.13785
1545.8	.13938
1546.8	.14068
1547.7	.14146
1548.7	.1419
1549.7	.14239
1550.6	.14296
1551.6	.14324
1552.6	.14308
1553.5	.14288
1554.5	.14297
1555.5	.14285
1556.4	.14163
1557.4	.13942
1558.3	.13787
1559.3	.13891
1560.3	.14255
1561.2	.14678
1562.2	.14978
1563.2	.15123
1564.1	.15197
1565.1	.15275
1566.1	.15357
1567	.15404
1568	.1541
1569	.15426
1569.9	.15523
1570.9	.15708
1571.8	.15899
1572.8	.15989
1573.8	.1594
1574.7	.15844
1575.7	.15855
1576.7	.16057
1577.6	.16379
1578.6	.16687
1579.6	.16909
1580.5	.1707
1581.5	.17229
1582.5	.17414
1583.4	.17614
1584.4	.17816
1585.3	.18027
1586.3	.18258
1587.3	.18511
1588.2	.18779
1589.2	.19062
1590.2	.1936
1591.1	.19674
1592.1	.19996
1593.1	.20322
1594	.20659
1595	.21015
1596	.21393
1596.9	.21785
1597.9	.2218
1598.8	.22567
1599.8	.2294
1600.8	.23297
1601.7	.23647
1602.7	.24
1603.7	.2436
1604.6	.24719
1605.6	.2507
1606.6	.25419
1607.5	.25772
1608.5	.26126
1609.5	.26475
1610.4	.26826
1611.4	.27189
1612.3	.27543
1613.3	.27837
1614.3	.28049
1615.2	.28236
1616.2	.28517
1617.2	.28965
1618.1	.29529
1619.1	.30073
1620.1	.30505
1621	.30829
1622	.31124
1623	.31456
1623.9	.31822
1624.9	.32167
1625.8	.32445
1626.8	.32645
1627.8	.32791
1628.7	.32907
1629.7	.33002
1630.7	.33059
1631.6	.33041
1632.6	.32915
1633.6	.32704
1634.5	.32503
1635.5	.32423
1636.5	.3249
1637.4	.32612
1638.4	.32675
1639.3	.32636
1640.3	.32529
1641.3	.3239
1642.2	.32204
1643.2	.31932
1644.2	.3156
1645.1	.31139
1646.1	.30755
1647.1	.30468
1648	.3024
1649	.29938
1650	.29423
1650.9	.28682
1651.9	.27897
1652.8	.27343
1653.8	.27138
1654.8	.27117
1655.7	.27035
1656.7	.26793
1657.7	.26447
1658.6	.26082
1659.6	.25716
1660.6	.25327
1661.5	.24934
1662.5	.24597
1663.5	.24347
1664.4	.24147
1665.4	.23927
1666.4	.2365
1667.3	.2333
1668.3	.23023
1669.2	.22793
1670.2	.2267
1671.2	.22604
1672.1	.22502
1673.1	.22312
1674.1	.22092
1675	.21945
1676	.21908
1677	.21906
1677.9	.21858
1678.9	.21753
1679.9	.21615
1680.8	.21429
1681.8	.21147
1682.7	.2079
1683.7	.20493
1684.7	.20396
1685.6	.20492
1686.6	.20622
1687.6	.2064
1688.5	.20529
1689.5	.20378
1690.5	.20266
1691.4	.20169
1692.4	.19983
1693.4	.19649
1694.3	.19249
1695.3	.18944
1696.2	.18798
1697.2	.18685
1698.2	.18447
1699.1	.18103
1700.1	.17837
1701.1	.17776
1702	.17816
1703	.17764
1704	.17556
1704.9	.17289
1705.9	.17074
1706.9	.16915
1707.8	.16752
1708.8	.16555
1709.7	.16338
1710.7	.1611
1711.7	.15858
1712.6	.15578
1713.6	.15273
1714.6	.14939
1715.5	.14578
1716.5	.14243
1717.5	.1402
1718.4	.13937
1719.4	.13922
1720.4	.13868
1721.3	.13729
1722.3	.1353
1723.2	.13325
1724.2	.13142
1725.2	.1297
1726.1	.12786
1727.1	.12578
1728.1	.12362
1729	.12158
1730	.1195
1731	.11682
1731.9	.11331
1732.9	.10972
1733.9	.10753
1734.8	.10734
1735.8	.10807
1736.7	.10806
1737.7	.10667
1738.7	.10465
1739.6	.10305
1740.6	.10215
1741.6	.10146
1742.5	.10056
1743.5	.099432
1744.5	.098244
1745.4	.09704
1746.4	.09576
1747.4	.094371
1748.3	.092851
1749.3	.091253
1750.2	.089866
1751.2	.08911
1752.2	.089055
1753.1	.089156
1754.1	.088728
1755.1	.08765
1756	.086452
1757	.085658
1758	.085196
1758.9	.084556
1759.9	.083473
1760.9	.08226
1761.8	.081487
1762.8	.081351
1763.8	.081422
1764.7	.081068
1765.7	.080085
1766.6	.078871
1767.6	.077949
1768.6	.077307
1769.5	.076452
1770.5	.075124
1771.5	.073788
1772.4	.073222
1773.4	.07363
1774.4	.074429
1775.3	.074901
1776.3	.074823
1777.3	.074407
1778.2	.073907
1779.2	.073427
1780.1	.073006
1781.1	.072655
1782.1	.072318
1783	.071898
1784	.071419
1785	.071038
1785.9	.070871
1786.9	.070819
1787.9	.070603
1788.8	.069972
1789.8	.068917
1790.8	.06775
1791.7	.066972
1792.7	.066902
1793.6	.067391
1794.6	.067944
1795.6	.068141
1796.5	.067922
1797.5	.067475
1798.5	.066991
1799.4	.066574
1800.4	.066306
1801.4	.066244
1802.3	.066334
1803.3	.066416
1804.3	.066362
1805.2	.066188
1806.2	.065974
1807.1	.065743
1808.1	.065461
1809.1	.06514
1810	.06487
1811	.064746
1812	.064764
1812.9	.06481
1813.9	.064767
1814.9	.064603
1815.8	.064382
1816.8	.064164
1817.8	.063974
1818.7	.063814
1819.7	.063702
1820.6	.0636
1821.6	.063381
1822.6	.062937
1823.5	.062372
1824.5	.061968
1825.5	.061881
1826.4	.061903
1827.4	.061682
1828.4	.06117
1829.3	.060735
1830.3	.060761
1831.3	.061199
1832.2	.061631
1833.2	.061744
1834.1	.061587
1835.1	.061387
1836.1	.061242
1837	.061111
1838	.061002
1839	.060963
1839.9	.060873
1840.9	.06043
1841.9	.059515
1842.8	.058497
1843.8	.05801
1844.8	.058328
1845.7	.059078
1846.7	.059668
1847.6	.059849
1848.6	.059799
1849.6	.059764
1850.5	.059776
1851.5	.059741
1852.5	.059632
1853.4	.059508
1854.4	.059401
1855.4	.059289
1856.3	.059158
1857.3	.05904
1858.3	.05895
1859.2	.058873
1860.2	.058778
1861.1	.058673
1862.1	.058579
1863.1	.058492
1864	.058364
1865	.058113
1866	.057674
1866.9	.057108
1867.9	.056633
1868.9	.056498
1869.8	.056749
1870.8	.057172
1871.8	.057477
1872.7	.057552
1873.7	.057481
1874.7	.057395
1875.6	.057339
1876.6	.057276
1877.5	.057179
1878.5	.057073
1879.5	.056985
1880.4	.056923
1881.4	.056864
1882.4	.056784
1883.3	.056693
1884.3	.056622
1885.3	.056561
1886.2	.056435
1887.2	.056189
1888.2	.055887
1889.1	.055699
1890.1	.055724
1891	.055869
1892	.055947
1893	.055864
1893.9	.055708
1894.9	.055611
1895.9	.055614
1896.8	.055656
1897.8	.055666
1898.8	.05563
1899.7	.055574
1900.7	.055518
1901.7	.055467
1902.6	.055411
1903.6	.055344
1904.5	.05526
1905.5	.055157
1906.5	.055038
1907.4	.054923
1908.4	.054844
1909.4	.054821
1910.3	.054836
1911.3	.05486
1912.3	.054885
1913.2	.054893
1914.2	.054819
1915.2	.054578
1916.1	.0542
1917.1	.05389
1918	.053859
1919	.054085
1920	.054325
1920.9	.054379
1921.9	.054294
1922.9	.054264
1923.8	.054376
1924.8	.054539
1925.8	.054626
1926.7	.054627
1927.7	.054612
1928.7	.054618
1929.6	.054627
1930.6	.054623
1931.5	.054625
1932.5	.05465
1933.5	.054682
1934.4	.054687
1935.4	.054662
1936.4	.054638
1937.3	.054637
1938.3	.054633
1939.3	.054566
