# This data was collected and compiled at the NASA/Ames Research Center, Moffett Field, CA.  Any use of this data should recognize the parent publication:

# D.M. Hudgins, S.A. Sandford, L.J. Allamandola, and A.G.G.M. Tielens, "Mid- and Far-Infrared Spectroscopy of Ices: Optical Constants and Integrated Absorbances", The Astrophysical Journal Supplement Series, 86, no. 2, p. 713-870, 1993

# Interstellar mix - 10 K - H2O:CH3OH:CO:NH3 = 100:10:1:1
# http://www.astrochem.org/data/ISMix.php

Freq.	%T,10K	n, 10K	k, 10K
#(cm-1)
2779.6	94.100	1.4380	0.0030684
2780.6	94.100	1.4384	0.0030472
2781.6	94.100	1.4389	0.0030198
2782.5	94.100	1.4391	0.0030048
2783.5	94.000	1.4398	0.0034635
2784.4	94.000	1.4398	0.0034590
2785.4	94.000	1.4404	0.0034256
2786.4	93.900	1.4410	0.0038896
2787.3	93.900	1.4410	0.0038857
2788.3	93.900	1.4416	0.0038509
2789.3	93.800	1.4422	0.0043128
2790.2	93.800	1.4422	0.0043101
2791.2	93.800	1.4429	0.0042720
2792.2	93.700	1.4436	0.0047305
2793.1	93.700	1.4436	0.0047240
2794.1	93.600	1.4442	0.0051849
2795.1	93.600	1.4448	0.0051479
2796.0	93.500	1.4448	0.0056407
2797.0	93.500	1.4457	0.0055921
2797.9	93.400	1.4456	0.0060871
2798.9	93.400	1.4462	0.0060496
2799.9	93.300	1.4470	0.0065050
2800.8	93.300	1.4469	0.0065043
2801.8	93.200	1.4476	0.0069566
2802.8	93.100	1.4483	0.0074153
2803.7	93.100	1.4481	0.0074201
2804.7	93.000	1.4488	0.0078712
2805.7	92.900	1.4495	0.0083294
2806.6	92.900	1.4492	0.0083373
2807.6	92.800	1.4501	0.0087860
2808.6	92.700	1.4509	0.0092371
2809.5	92.600	1.4504	0.0097556
2810.5	92.600	1.4511	0.0097094
2811.5	92.500	1.4521	0.010152
2812.4	92.400	1.4516	0.010668
2813.4	92.300	1.4529	0.011092
2814.3	92.200	1.4524	0.011616
2815.3	92.100	1.4531	0.012068
2816.3	92.000	1.4540	0.012516
2817.2	91.900	1.4534	0.013045
2818.2	91.800	1.4543	0.013490
2819.2	91.600	1.4552	0.014441
2820.1	91.500	1.4542	0.014991
2821.1	91.400	1.4550	0.015440
2822.1	91.200	1.4559	0.016394
2823.0	91.100	1.4548	0.016954
2824.0	90.900	1.4555	0.017917
2825.0	90.700	1.4562	0.018887
2825.9	90.600	1.4546	0.019474
2826.9	90.400	1.4562	0.020397
2827.8	90.200	1.4542	0.021514
2828.8	90.000	1.4544	0.022517
2829.8	89.900	1.4547	0.023001
2830.7	89.700	1.4522	0.024153
2831.7	89.600	1.4519	0.024669
2832.7	89.600	1.4517	0.024664
2833.6	89.600	1.4488	0.024803
2834.6	89.700	1.4487	0.024282
2835.6	89.800	1.4487	0.023757
2836.5	90.000	1.4462	0.022843
2837.5	90.100	1.4465	0.022303
2838.5	90.300	1.4468	0.021261
2839.4	90.600	1.4450	0.019811
2840.4	90.800	1.4461	0.018736
2841.4	91.000	1.4472	0.017658
2842.3	91.100	1.4464	0.017189
2843.3	91.200	1.4483	0.016577
2844.2	91.300	1.4476	0.016101
2845.2	91.300	1.4489	0.016026
2846.2	91.300	1.4500	0.015962
2847.1	91.400	1.4493	0.015490
2848.1	91.400	1.4506	0.015411
2849.1	91.300	1.4517	0.015844
2850.0	91.300	1.4507	0.015887
2851.0	91.300	1.4517	0.015830
2852.0	91.300	1.4526	0.015769
2852.9	91.300	1.4517	0.015810
2853.9	91.300	1.4526	0.015752
2854.9	91.300	1.4536	0.015691
2855.8	91.300	1.4526	0.015733
2856.8	91.300	1.4543	0.015633
2857.7	91.200	1.4532	0.016185
2858.7	91.300	1.4539	0.015636
2859.7	91.300	1.4549	0.015573
2860.6	91.300	1.4540	0.015615
2861.6	91.300	1.4549	0.015558
2862.6	91.300	1.4558	0.015500
2863.5	91.300	1.4548	0.015545
2864.5	91.300	1.4555	0.015496
2865.5	91.400	1.4564	0.014939
2866.4	91.400	1.4556	0.014973
2867.4	91.400	1.4565	0.014914
2868.4	91.400	1.4573	0.014860
2869.3	91.500	1.4565	0.014402
2870.3	91.500	1.4582	0.014300
2871.2	91.500	1.4573	0.014339
2872.2	91.600	1.4583	0.013779
2873.2	91.600	1.4594	0.013706
2874.1	91.600	1.4588	0.013733
2875.1	91.600	1.4598	0.013670
2876.1	91.600	1.4606	0.013610
2877.0	91.700	1.4600	0.013142
2878.0	91.700	1.4612	0.013067
2879.0	91.700	1.4623	0.012993
2879.9	91.700	1.4618	0.013015
2880.9	91.700	1.4629	0.012945
2881.9	91.700	1.4639	0.012873
2882.8	91.700	1.4634	0.012895
2883.8	91.700	1.4645	0.012824
2884.8	91.700	1.4656	0.012750
2885.7	91.700	1.4651	0.012772
2886.7	91.700	1.4668	0.012662
2887.6	91.700	1.4663	0.012680
2888.6	91.700	1.4676	0.012597
2889.6	91.600	1.4687	0.013011
2890.5	91.600	1.4681	0.013038
2891.5	91.600	1.4692	0.012962
2892.5	91.600	1.4705	0.012875
2893.4	91.500	1.4700	0.013388
2894.4	91.500	1.4711	0.013315
2895.4	91.500	1.4723	0.013227
2896.3	91.400	1.4719	0.013741
2897.3	91.400	1.4730	0.013661
2898.3	91.300	1.4742	0.014071
2899.2	91.300	1.4735	0.014101
2900.2	91.200	1.4753	0.014472
2901.1	91.200	1.4747	0.014504
2902.1	91.100	1.4758	0.014918
2903.1	91.100	1.4770	0.014830
2904.0	91.000	1.4764	0.015354
2905.0	90.900	1.4774	0.015774
2906.0	90.900	1.4785	0.015689
2906.9	90.800	1.4778	0.016223
2907.9	90.700	1.4787	0.016647
2908.9	90.700	1.4798	0.016567
2909.8	90.600	1.4788	0.017118
2910.8	90.600	1.4797	0.017046
2911.8	90.600	1.4809	0.016955
2912.7	90.500	1.4799	0.017508
2913.7	90.500	1.4809	0.017435
2914.7	90.500	1.4820	0.017351
2915.6	90.500	1.4810	0.017408
2916.6	90.500	1.4829	0.017267
2917.5	90.500	1.4820	0.017318
2918.5	90.500	1.4832	0.017225
2919.5	90.500	1.4845	0.017124
2920.4	90.500	1.4838	0.017165
2921.4	90.500	1.4852	0.017059
2922.4	90.500	1.4868	0.016939
2923.3	90.400	1.4862	0.017468
2924.3	90.400	1.4876	0.017358
2925.3	90.300	1.4891	0.017735
2926.2	90.300	1.4885	0.017768
2927.2	90.200	1.4902	0.018132
2928.2	90.000	1.4918	0.019001
2929.1	89.900	1.4909	0.019557
2930.1	89.700	1.4931	0.020385
2931.0	89.600	1.4917	0.020970
2932.0	89.500	1.4929	0.021374
2933.0	89.400	1.4943	0.021763
2933.9	89.200	1.4928	0.022864
2934.9	89.100	1.4935	0.023298
2935.9	89.100	1.4946	0.023210
2936.8	89.000	1.4928	0.023827
2937.8	89.000	1.4937	0.023751
2938.8	89.000	1.4947	0.023662
2939.7	89.000	1.4929	0.023780
2940.7	89.100	1.4940	0.023185
2941.7	89.100	1.4953	0.023084
2942.6	89.200	1.4937	0.022685
2943.6	89.300	1.4961	0.021997
2944.5	89.400	1.4950	0.021565
2945.5	89.500	1.4968	0.020921
2946.5	89.500	1.4988	0.020762
2947.4	89.500	1.4982	0.020799
2948.4	89.500	1.5002	0.020638
2949.4	89.400	1.5023	0.020967
2950.3	89.300	1.5015	0.021508
2951.3	89.200	1.5033	0.021862
2952.3	89.100	1.5052	0.022206
2953.2	89.000	1.5042	0.022767
2954.2	88.900	1.5061	0.023116
2955.2	88.700	1.5079	0.023967
2956.1	88.600	1.5065	0.024561
2957.1	88.500	1.5082	0.024922
2958.1	88.300	1.5099	0.025785
2959.0	88.200	1.5082	0.026412
2960.0	88.100	1.5109	0.026692
2960.9	88.000	1.5091	0.027320
2961.9	87.900	1.5106	0.027698
2962.9	87.800	1.5122	0.028065
2963.8	87.700	1.5103	0.028708
2964.8	87.600	1.5116	0.029099
2965.8	87.600	1.5131	0.028962
2966.7	87.500	1.5111	0.029614
2967.7	87.500	1.5125	0.029491
2968.7	87.500	1.5141	0.029348
2969.6	87.500	1.5123	0.029480
2970.6	87.500	1.5140	0.029331
2971.6	87.500	1.5159	0.029162
2972.5	87.400	1.5141	0.029801
2973.5	87.400	1.5170	0.029548
2974.4	87.400	1.5152	0.029680
2975.4	87.400	1.5170	0.029520
2976.4	87.400	1.5190	0.029345
2977.3	87.400	1.5175	0.029454
2978.3	87.400	1.5196	0.029268
2979.3	87.300	1.5218	0.029583
2980.2	87.300	1.5203	0.029691
2981.2	87.200	1.5223	0.030015
2982.2	87.200	1.5246	0.029814
2983.1	87.100	1.5232	0.030421
2984.1	87.000	1.5254	0.030738
2985.1	86.900	1.5276	0.031044
2986.0	86.800	1.5260	0.031675
2987.0	86.700	1.5281	0.031992
2988.0	86.600	1.5305	0.032288
2988.9	86.400	1.5286	0.033459
2989.9	86.300	1.5321	0.033663
2990.8	86.200	1.5300	0.034336
2991.8	86.100	1.5321	0.034657
2992.8	85.900	1.5342	0.035489
2993.7	85.800	1.5318	0.036197
2994.7	85.700	1.5335	0.036550
2995.7	85.700	1.5356	0.036357
2996.6	85.600	1.5332	0.037060
2997.6	85.600	1.5352	0.036874
2998.6	85.500	1.5373	0.037188
2999.5	85.500	1.5349	0.037382
3000.5	85.500	1.5370	0.037184
3001.5	85.500	1.5393	0.036964
3002.4	85.500	1.5372	0.037135
3003.4	85.500	1.5414	0.036751
3004.3	85.400	1.5393	0.037433
3005.3	85.400	1.5416	0.037211
3006.3	85.400	1.5444	0.036949
3007.2	85.300	1.5426	0.037610
3008.2	85.200	1.5450	0.037896
3009.2	85.200	1.5478	0.037634
3010.1	85.100	1.5459	0.038301
3011.1	85.000	1.5484	0.038578
3012.1	85.000	1.5513	0.038301
3013.0	84.900	1.5495	0.038964
3014.0	84.800	1.5524	0.039212
3015.0	84.700	1.5555	0.039430
3015.9	84.500	1.5535	0.040641
3016.9	84.400	1.5561	0.040907
3017.9	84.300	1.5591	0.041140
3018.8	84.200	1.5569	0.041847
3019.8	84.100	1.5619	0.041892
3020.7	83.900	1.5597	0.043131
3021.7	83.800	1.5626	0.043370
3022.7	83.600	1.5658	0.044111
3023.6	83.500	1.5635	0.044838
3024.6	83.300	1.5664	0.045602
3025.6	83.200	1.5697	0.045802
3026.5	83.000	1.5674	0.047071
3027.5	82.800	1.5703	0.047841
3028.5	82.700	1.5737	0.048034
3029.4	82.500	1.5712	0.049325
3030.4	82.300	1.5743	0.050079
3031.4	82.100	1.5777	0.050810
3032.3	81.900	1.5746	0.052168
3033.3	81.800	1.5802	0.052143
3034.2	81.600	1.5773	0.053488
3035.2	81.400	1.5806	0.054234
3036.2	81.200	1.5843	0.054944
3037.1	81.000	1.5812	0.056318
3038.1	80.800	1.5846	0.057059
3039.1	80.600	1.5885	0.057750
3040.0	80.300	1.5851	0.059714
3041.0	80.100	1.5884	0.060474
3042.0	79.900	1.5922	0.061182
3042.9	79.700	1.5885	0.062629
3043.9	79.500	1.5922	0.063357
3044.9	79.200	1.5962	0.064614
3045.8	79.000	1.5920	0.066123
3046.8	78.800	1.5990	0.066541
3047.7	78.500	1.5947	0.068627
3048.7	78.300	1.5983	0.069379
3049.7	78.100	1.6026	0.070058
3050.6	77.800	1.5982	0.072173
3051.6	77.600	1.6020	0.072907
3052.6	77.300	1.6064	0.074168
3053.5	77.100	1.6015	0.075768
3054.5	76.900	1.6057	0.076481
3055.5	76.600	1.6104	0.077718
3056.4	76.300	1.6053	0.079937
3057.4	76.100	1.6094	0.080664
3058.4	75.800	1.6142	0.081910
3059.3	75.500	1.6087	0.084182
3060.3	75.300	1.6129	0.084910
3061.3	75.000	1.6179	0.086159
3062.2	74.700	1.6118	0.088505
3063.2	74.500	1.6204	0.088808
3064.1	74.200	1.6145	0.091155
3065.1	73.900	1.6190	0.092473
3066.1	73.600	1.6241	0.093732
3067.0	73.300	1.6177	0.096143
3068.0	73.000	1.6223	0.097475
3069.0	72.700	1.6275	0.098751
3069.9	72.400	1.6205	0.10124
3070.9	72.200	1.6253	0.10196
3071.9	71.900	1.6309	0.10321
3072.8	71.600	1.6238	0.10572
3073.8	71.300	1.6289	0.10705
3074.8	70.900	1.6344	0.10896
3075.7	70.700	1.6264	0.11096
3076.7	70.400	1.6371	0.11176
3077.6	70.000	1.6290	0.11503
3078.6	69.700	1.6339	0.11641
3079.6	69.400	1.6399	0.11770
3080.5	69.100	1.6314	0.12040
3081.5	68.800	1.6368	0.12176
3082.5	68.500	1.6431	0.12304
3083.4	68.100	1.6342	0.12645
3084.4	67.800	1.6395	0.12785
3085.4	67.500	1.6457	0.12916
3086.3	67.200	1.6364	0.13199
3087.3	66.900	1.6422	0.13336
3088.3	66.500	1.6487	0.13534
3089.2	66.200	1.6382	0.13829
3090.2	65.900	1.6506	0.13906
3091.1	65.600	1.6402	0.14202
3092.1	65.200	1.6461	0.14411
3093.1	64.900	1.6528	0.14546
3094.0	64.600	1.6419	0.14848
3095.0	64.300	1.6482	0.14989
3096.0	63.900	1.6553	0.15192
3096.9	63.600	1.6437	0.15503
3097.9	63.300	1.6500	0.15647
3098.9	63.000	1.6575	0.15781
3099.8	62.600	1.6456	0.16167
3100.8	62.300	1.6519	0.16314
3101.8	62.000	1.6596	0.16449
3102.7	61.600	1.6470	0.16845
3103.7	61.300	1.6534	0.16994
3104.7	61.000	1.6611	0.17132
3105.6	60.700	1.6477	0.17467
3106.6	60.300	1.6629	0.17611
3107.5	60.000	1.6488	0.17953
3108.5	59.700	1.6558	0.18103
3109.5	59.400	1.6640	0.18242
3110.4	59.000	1.6499	0.18661
3111.4	58.700	1.6569	0.18814
3112.4	58.400	1.6652	0.18956
3113.3	58.100	1.6506	0.19308
3114.3	57.700	1.6580	0.19536
3115.3	57.400	1.6663	0.19682
3116.2	57.100	1.6509	0.20044
3117.2	56.800	1.6586	0.20198
3118.2	56.500	1.6675	0.20342
3119.1	56.100	1.6510	0.20793
3120.1	55.800	1.6684	0.20864
3121.0	55.500	1.6516	0.21242
3122.0	55.200	1.6594	0.21401
3123.0	54.900	1.6686	0.21549
3123.9	54.600	1.6516	0.21931
3124.9	54.300	1.6600	0.22089
3125.9	53.900	1.6694	0.22319
3126.8	53.600	1.6516	0.22712
3127.8	53.300	1.6598	0.22875
3128.8	53.000	1.6694	0.23027
3129.7	52.700	1.6511	0.23427
3130.7	52.400	1.6597	0.23591
3131.7	52.100	1.6695	0.23745
3132.6	51.800	1.6507	0.24152
3133.6	51.500	1.6595	0.24318
3134.6	51.200	1.6695	0.24474
3135.5	50.900	1.6494	0.24895
3136.5	50.600	1.6702	0.24960
3137.4	50.300	1.6500	0.25385
3138.4	49.900	1.6589	0.25643
3139.4	49.700	1.6691	0.25719
3140.3	49.400	1.6486	0.26148
3141.3	49.100	1.6581	0.26320
3142.3	48.800	1.6689	0.26480
3143.2	48.500	1.6476	0.26920
3144.2	48.200	1.6572	0.27095
3145.2	47.900	1.6682	0.27258
3146.1	47.600	1.6463	0.27707
3147.1	47.300	1.6560	0.27885
3148.1	47.000	1.6670	0.28053
3149.0	46.700	1.6435	0.28520
3150.0	46.500	1.6669	0.28493
3150.9	46.200	1.6436	0.28960
3151.9	45.900	1.6537	0.29141
3152.9	45.600	1.6654	0.29311
3153.8	45.300	1.6416	0.29786
3154.8	45.000	1.6517	0.29973
3155.8	44.800	1.6636	0.30051
3156.7	44.500	1.6393	0.30533
3157.7	44.200	1.6500	0.30720
3158.7	43.900	1.6618	0.30897
3159.6	43.700	1.6368	0.31293
3160.6	43.400	1.6478	0.31481
3161.6	43.100	1.6602	0.31659
3162.5	42.800	1.6341	0.32166
3163.5	42.600	1.6450	0.32261
3164.5	42.300	1.6575	0.32442
3165.4	42.100	1.6303	0.32862
3166.4	41.800	1.6572	0.32925
3167.3	41.500	1.6296	0.33452
3168.3	41.300	1.6407	0.33550
3169.3	41.000	1.6537	0.33735
3170.2	40.800	1.6261	0.34164
3171.2	40.500	1.6377	0.34365
3172.2	40.300	1.6509	0.34448
3173.1	40.000	1.6227	0.34989
3174.1	39.800	1.6345	0.35088
3175.1	39.500	1.6479	0.35279
3176.0	39.300	1.6190	0.35725
3177.0	39.000	1.6309	0.35933
3178.0	38.800	1.6442	0.36022
3178.9	38.600	1.6139	0.36483
3179.9	38.300	1.6431	0.36549
3180.8	38.100	1.6122	0.37017
3181.8	37.900	1.6245	0.37120
3182.8	37.700	1.6389	0.37206
3183.7	37.400	1.6082	0.37786
3184.7	37.200	1.6207	0.37890
3185.7	37.000	1.6352	0.37978
3186.6	36.700	1.6038	0.38569
3187.6	36.500	1.6162	0.38678
3188.6	36.300	1.6307	0.38769
3189.5	36.100	1.5987	0.39257
3190.5	35.900	1.6118	0.39363
3191.5	35.700	1.6269	0.39451
3192.4	35.400	1.5941	0.40066
3193.4	35.300	1.6073	0.40057
3194.4	35.000	1.6223	0.40267
3195.3	34.800	1.5879	0.40783
3196.3	34.600	1.6202	0.40731
3197.2	34.400	1.5856	0.41251
3198.2	34.200	1.5990	0.41363
3199.2	34.000	1.6143	0.41459
3200.1	33.800	1.5799	0.41981
3201.1	33.600	1.5935	0.42094
3202.1	33.400	1.6091	0.42191
3203.0	33.200	1.5739	0.42724
3204.0	33.000	1.5874	0.42842
3205.0	32.900	1.6032	0.42816
3205.9	32.700	1.5678	0.43353
3206.9	32.500	1.5820	0.43469
3207.9	32.300	1.5978	0.43569
3208.8	32.100	1.5602	0.44131
3209.8	32.000	1.5948	0.43946
3210.7	31.800	1.5576	0.44506
3211.7	31.600	1.5716	0.44628
3212.7	31.500	1.5879	0.44601
3213.6	31.300	1.5510	0.45163
3214.6	31.100	1.5652	0.45286
3215.6	31.000	1.5817	0.45258
3216.5	30.800	1.5439	0.45832
3217.5	30.700	1.5587	0.45821
3218.5	30.500	1.5757	0.45922
3219.4	30.300	1.5370	0.46508
3220.4	30.200	1.5515	0.46501
3221.4	30.100	1.5685	0.46472
3222.3	29.900	1.5290	0.47068
3223.3	29.700	1.5655	0.47006
3224.2	29.600	1.5250	0.47478
3225.2	29.500	1.5401	0.47468
3226.2	29.300	1.5573	0.47575
3227.1	29.200	1.5173	0.48045
3228.1	29.100	1.5328	0.48033
3229.1	28.900	1.5502	0.48141
3230.0	28.800	1.5096	0.48619
3231.0	28.700	1.5250	0.48608
3232.0	28.600	1.5430	0.48574
3232.9	28.400	1.5023	0.49195
3233.9	28.300	1.5175	0.49188
3234.9	28.200	1.5351	0.49158
3235.8	28.100	1.4941	0.49643
3236.8	28.000	1.5101	0.49630
3237.8	27.800	1.5280	0.49742
3238.7	27.700	1.4846	0.50251
3239.7	27.600	1.5237	0.50035
3240.6	27.500	1.4808	0.50541
3241.6	27.400	1.4965	0.50532
3242.6	27.300	1.5146	0.50501
3243.5	27.200	1.4722	0.51004
3244.5	27.100	1.4883	0.50992
3245.5	27.000	1.5066	0.50960
3246.4	26.900	1.4638	0.51469
3247.4	26.800	1.4800	0.51458
3248.4	26.700	1.4984	0.51426
3249.3	26.600	1.4551	0.51941
3250.3	26.500	1.4711	0.51932
3251.3	26.400	1.4891	0.51905
3252.2	26.400	1.4441	0.52287
3253.2	26.300	1.4853	0.52056
3254.1	26.200	1.4407	0.52585
3255.1	26.100	1.4568	0.52576
3256.1	26.000	1.4752	0.52548
3257.0	26.000	1.4309	0.52924
3258.0	25.900	1.4477	0.52910
3259.0	25.800	1.4663	0.52880
3259.9	25.800	1.4218	0.53258
3260.9	25.700	1.4388	0.53244
3261.9	25.600	1.4574	0.53214
3262.8	25.600	1.4127	0.53595
3263.8	25.500	1.4296	0.53581
3264.8	25.400	1.4480	0.53555
3265.7	25.400	1.4015	0.53951
3266.7	25.300	1.4432	0.53719
3267.6	25.300	1.3971	0.54112
3268.6	25.200	1.4136	0.54104
3269.6	25.200	1.4324	0.53919
3270.5	25.200	1.3872	0.54303
3271.5	25.100	1.4043	0.54290
3272.5	25.100	1.4236	0.54101
3273.4	25.000	1.3780	0.54646
3274.4	25.000	1.3948	0.54479
3275.4	24.900	1.4139	0.54449
3276.3	24.900	1.3676	0.54842
3277.3	24.900	1.3846	0.54674
3278.3	24.900	1.4042	0.54482
3279.2	24.800	1.3581	0.55031
3280.2	24.800	1.3748	0.54866
3281.2	24.800	1.3937	0.54681
3282.1	24.800	1.3463	0.55081
3283.1	24.800	1.3891	0.54686
3284.0	24.800	1.3425	0.55079
3285.0	24.700	1.3595	0.55071
3286.0	24.700	1.3784	0.54886
3286.9	24.700	1.3320	0.55278
3287.9	24.700	1.3491	0.55109
3288.9	24.700	1.3683	0.54922
3289.8	24.700	1.3220	0.55310
3290.8	24.700	1.3392	0.55141
3291.8	24.700	1.3585	0.54954
3292.7	24.700	1.3120	0.55343
3293.7	24.700	1.3287	0.55179
3294.7	24.800	1.3478	0.54834
3295.6	24.800	1.3008	0.55224
3296.6	24.800	1.3438	0.54835
3297.5	24.800	1.2967	0.55224
3298.5	24.800	1.3137	0.55059
3299.5	24.800	1.3326	0.54877
3300.4	24.900	1.2865	0.55097
3301.4	24.900	1.3041	0.54927
3302.4	24.900	1.3235	0.54743
3303.3	24.900	1.2771	0.55122
3304.3	25.000	1.2943	0.54797
3305.3	25.000	1.3136	0.54614
3306.2	25.100	1.2680	0.54825
3307.2	25.100	1.2859	0.54655
3308.2	25.100	1.3052	0.54474
3309.1	25.100	1.2591	0.54844
3310.1	25.200	1.2762	0.54523
3311.1	25.200	1.2953	0.54345
3312.0	25.300	1.2485	0.54559
3313.0	25.300	1.2914	0.54186
3313.9	25.300	1.2446	0.54556
3314.9	25.400	1.2617	0.54238
3315.9	25.400	1.2808	0.54063
3316.8	25.500	1.2355	0.54260
3317.8	25.500	1.2527	0.54100
3318.8	25.600	1.2719	0.53769
3319.7	25.600	1.2267	0.54119
3320.7	25.700	1.2436	0.53806
3321.7	25.800	1.2630	0.53477
3322.6	25.800	1.2185	0.53816
3323.6	25.900	1.2358	0.53503
3324.6	25.900	1.2546	0.53335
3325.5	26.000	1.2087	0.53526
3326.5	26.000	1.2504	0.53179
3327.4	26.100	1.2048	0.53366
3328.4	26.200	1.2221	0.53057
3329.4	26.200	1.2410	0.52892
3330.3	26.300	1.1966	0.53065
3331.3	26.400	1.2141	0.52758
3332.3	26.400	1.2331	0.52595
3333.2	26.500	1.1889	0.52761
3334.2	26.600	1.2064	0.52458
3335.2	26.600	1.2251	0.52299
3336.1	26.700	1.1814	0.52457
3337.1	26.800	1.1987	0.52158
3338.1	26.800	1.2172	0.52003
3339.0	26.900	1.1724	0.52165
3340.0	27.000	1.2136	0.51694
3340.9	27.000	1.1696	0.52000
3341.9	27.100	1.1860	0.51710
3342.9	27.200	1.2045	0.51409
3343.8	27.300	1.1622	0.51546
3344.8	27.300	1.1790	0.51407
3345.8	27.400	1.1973	0.51111
3346.7	27.500	1.1550	0.51244
3347.7	27.500	1.1718	0.51107
3348.7	27.600	1.1896	0.50817
3349.6	27.700	1.1475	0.50944
3350.6	27.800	1.1646	0.50660
3351.6	27.800	1.1827	0.50519
3352.5	27.900	1.1404	0.50643
3353.5	28.000	1.1570	0.50365
3354.5	28.100	1.1752	0.50079
3355.4	28.100	1.1323	0.50349
3356.4	28.200	1.1714	0.49926
3357.3	28.300	1.1291	0.50042
3358.3	28.400	1.1454	0.49771
3359.3	28.500	1.1637	0.49491
3360.2	28.500	1.1225	0.49740
3361.2	28.600	1.1385	0.49474
3362.2	28.700	1.1560	0.49202
3363.1	28.800	1.1153	0.49297
3364.1	28.900	1.1319	0.49032
3365.1	28.900	1.1494	0.48907
3366.0	29.000	1.1084	0.48999
3367.0	29.100	1.1244	0.48741
3368.0	29.200	1.1417	0.48477
3368.9	29.300	1.1013	0.48559
3369.9	29.400	1.1175	0.48304
3370.9	29.500	1.1345	0.48046
3371.8	29.600	1.0941	0.48123
3372.8	29.600	1.1318	0.47889
3373.7	29.700	1.0907	0.47967
3374.7	29.800	1.1063	0.47720
3375.7	29.900	1.1230	0.47471
3376.6	30.000	1.0835	0.47533
3377.6	30.100	1.0992	0.47290
3378.6	30.200	1.1158	0.47045
3379.5	30.300	1.0767	0.47098
3380.5	30.400	1.0922	0.46860
3381.5	30.500	1.1087	0.46620
3382.4	30.600	1.0698	0.46666
3383.4	30.700	1.0852	0.46433
3384.4	30.800	1.1010	0.46201
3385.3	30.900	1.0613	0.46244
3386.3	31.100	1.0974	0.45779
3387.2	31.200	1.0589	0.45811
3388.2	31.300	1.0741	0.45587
3389.2	31.400	1.0900	0.45362
3390.1	31.500	1.0522	0.45384
3391.1	31.600	1.0669	0.45166
3392.1	31.800	1.0826	0.44813
3393.0	31.900	1.0457	0.44823
3394.0	32.000	1.0606	0.44610
3395.0	32.100	1.0759	0.44398
3395.9	32.300	1.0389	0.44267
3396.9	32.400	1.0541	0.44058
3397.9	32.500	1.0692	0.43852
3398.8	32.600	1.0315	0.43849
3399.8	32.800	1.0655	0.43444
3400.7	32.900	1.0286	0.43433
3401.7	33.100	1.0430	0.43104
3402.7	33.200	1.0582	0.42907
3403.6	33.300	1.0223	0.42883
3404.6	33.500	1.0365	0.42562
3405.6	33.600	1.0512	0.42372
3406.5	33.800	1.0159	0.42209
3407.5	33.900	1.0300	0.42023
3408.5	34.100	1.0442	0.41713
3409.4	34.300	1.0099	0.41539
3410.4	34.400	1.0240	0.41360
3411.4	34.600	1.0380	0.41058
3412.3	34.700	1.0031	0.41002
3413.3	34.900	1.0349	0.40664
3414.2	35.100	1.0006	0.40475
3415.2	35.200	1.0142	0.40308
3416.2	35.400	1.0277	0.40020
3417.1	35.600	0.99481	0.39820
3418.1	35.700	1.0083	0.39659
3419.1	35.900	1.0214	0.39379
3420.0	36.100	0.98867	0.39170
3421.0	36.300	1.0020	0.38894
3422.0	36.500	1.0153	0.38622
3422.9	36.700	0.98337	0.38402
3423.9	36.900	0.99660	0.38136
3424.9	37.100	1.0097	0.37874
3425.8	37.300	0.97849	0.37643
3426.8	37.500	0.99147	0.37386
3427.8	37.700	1.0042	0.37132
3428.7	37.900	0.97276	0.36892
3429.7	38.100	1.0018	0.36643
3430.6	38.300	0.97088	0.36396
3431.6	38.500	0.98334	0.36154
3432.6	38.700	0.99530	0.35914
3433.5	39.000	0.96575	0.35543
3434.5	39.200	0.97860	0.35310
3435.5	39.400	0.99067	0.35080
3436.4	39.600	0.96153	0.34814
3437.4	39.900	0.97384	0.34478
3438.4	40.100	0.98561	0.34257
3439.3	40.400	0.95771	0.33870
3440.3	40.600	0.97004	0.33657
3441.3	40.800	0.98129	0.33444
3442.2	41.100	0.95322	0.33048
3443.2	41.300	0.97953	0.32875
3444.1	41.600	0.95206	0.32474
3445.1	41.800	0.96377	0.32276
3446.1	42.100	0.97486	0.31973
3447.0	42.300	0.94872	0.31673
3448.0	42.600	0.96016	0.31378
3449.0	42.900	0.97117	0.31086
3449.9	43.100	0.94589	0.30779
3450.9	43.400	0.95712	0.30495
3451.9	43.700	0.96767	0.30212
3452.8	44.000	0.94358	0.29797
3453.8	44.200	0.95484	0.29628
3454.8	44.500	0.96485	0.29355
3455.7	44.800	0.94122	0.28933
3456.7	45.100	0.95234	0.28673
3457.7	45.400	0.96257	0.28413
3458.6	45.600	0.93923	0.28084
3459.6	45.900	0.96173	0.27896
3460.5	46.200	0.93870	0.27465
3461.5	46.500	0.94928	0.27222
3462.5	46.800	0.95882	0.26976
3463.4	47.100	0.93738	0.26547
3464.4	47.400	0.94783	0.26315
3465.4	47.700	0.95714	0.26079
3466.3	48.000	0.93654	0.25649
3467.3	48.300	0.94676	0.25427
3468.3	48.600	0.95570	0.25200
3469.2	48.900	0.93562	0.24766
3470.2	49.300	0.94574	0.24463
3471.2	49.600	0.95474	0.24248
3472.1	49.900	0.93549	0.23815
3473.1	50.200	0.95532	0.23693
3474.0	50.500	0.93630	0.23259
